concept,value,display_value,formatted_value,context_ref,unit_ref,decimals,scaling_factor,level,parent_concept,order,period_type,period_start,period_end,dimensions,sign,scale,format,is_nil,fact_id
ifrs-full_Equity,12624,12624000000,"12,624,000,000",c-51,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2021-12-31,,,,,,f-376
ifrs-full_Equity,9572,9572000000,"9,572,000,000",c-52,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2021-12-31,,,,,,f-377
ifrs-full_Equity,1027,1027000000,"1,027,000,000",c-53,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2021-12-31,,,,,,f-378
ifrs-full_Equity,51815,51815000000,"51,815,000,000",c-54,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2021-12-31,,,,,,f-379
ifrs-full_Equity,75463,75463000000,"75,463,000,000",c-55,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2021-12-31,,,,,,f-380
ifrs-full_Equity,13041,13041000000,"13,041,000,000",c-56,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2021-12-31,,,,,,f-381
ifrs-full_Equity,1935,1935000000,"1,935,000,000",c-57,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2021-12-31,,,,,,f-382
ifrs-full_Equity,90439,90439000000,"90,439,000,000",c-58,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2021-12-31,,,,,,f-383
ifrs-full_Equity,47873,47873000000,"47,873,000,000",c-33,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-483
ifrs-full_Equity,12153,12153000000,"12,153,000,000",c-34,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-484
ifrs-full_Equity,2643,2643000000,"2,643,000,000",c-35,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-485
ifrs-full_Equity,256,256000000,"256,000,000",c-36,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-486
ifrs-full_Equity,34732,34732000000,"34,732,000,000",c-37,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-487
ifrs-full_Equity,67553,67553000000,"67,553,000,000",c-38,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-488
ifrs-full_Equity,13390,13390000000,"13,390,000,000",c-39,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-489
ifrs-full_Equity,2047,2047000000,"2,047,000,000",c-40,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-490
ifrs-full_Equity,82990,82990000000,"82,990,000,000",c-41,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-491
ifrs-full_Equity,78318,78318000000,"78,318,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2024-12-31,,,,,,f-590
ifrs-full_Equity,85493,85493000000,"85,493,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-591
ifrs-full_OtherNoncurrentFinancialAssets,1292,1292000000,"1,292,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,6,instant,,2024-12-31,,,,,,f-502
ifrs-full_OtherNoncurrentFinancialAssets,2189,2189000000,"2,189,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,6,instant,,2023-12-31,,,,,,f-503
bpplc_FixedAssets,146096,146096000000,"146,096,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,7,instant,,2024-12-31,,,,,,f-504
bpplc_FixedAssets,149620,149620000000,"149,620,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,7,instant,,2023-12-31,,,,,,f-505
ifrs-full_NoncurrentLoansAndReceivables,1961,1961000000,"1,961,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,8,instant,,2024-12-31,,,,,,f-506
ifrs-full_NoncurrentLoansAndReceivables,1942,1942000000,"1,942,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,8,instant,,2023-12-31,,,,,,f-507
ifrs-full_NoncurrentReceivables,1815,1815000000,"1,815,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,9,instant,,2024-12-31,,,,,,f-508
ifrs-full_NoncurrentReceivables,1767,1767000000,"1,767,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,9,instant,,2023-12-31,,,,,,f-509
