concept,value,display_value,formatted_value,context_ref,unit_ref,decimals,scaling_factor,level,parent_concept,order,period_type,period_start,period_end,dimensions,sign,scale,format,is_nil,fact_id
ifrs-full_Equity,1644,1644000000,"1,644,000,000",c-14,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2023-12-31,,,,,,f-373
ifrs-full_Equity,85493,85493000000,"85,493,000,000",c-15,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2023-12-31,,,,,,f-374
ifrs-full_Equity,46871,46871000000,"46,871,000,000",c-50,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2021-12-31,,,,,,f-375
ifrs-full_Equity,12624,12624000000,"12,624,000,000",c-51,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2021-12-31,,,,,,f-376
ifrs-full_Equity,9572,9572000000,"9,572,000,000",c-52,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2021-12-31,,,,,,f-377
ifrs-full_Equity,1027,1027000000,"1,027,000,000",c-53,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2021-12-31,,,,,,f-378
ifrs-full_Equity,51815,51815000000,"51,815,000,000",c-54,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2021-12-31,,,,,,f-379
ifrs-full_Equity,75463,75463000000,"75,463,000,000",c-55,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2021-12-31,,,,,,f-380
ifrs-full_Equity,13041,13041000000,"13,041,000,000",c-56,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2021-12-31,,,,,,f-381
ifrs-full_Equity,1935,1935000000,"1,935,000,000",c-57,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2021-12-31,,,,,,f-382
ifrs-full_Equity,90439,90439000000,"90,439,000,000",c-58,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2021-12-31,,,,,,f-383
ifrs-full_Equity,47873,47873000000,"47,873,000,000",c-33,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2022-12-31,,,,,,f-483
